RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	SecondaryTexture
2	9	63	data\source\texture\face\贴花_雀斑01.tga	雀斑	160	254	192	128	0	0	256	1	0	0	
2	9	64	data\source\texture\face\贴花_星星竖线.tga	星星竖线	278	207	96	256	0	0	256	1	0	0	
2	9	65	data\source\texture\face\贴花_星星竖线.tga	星星竖线_翻转	278	207	96	256	0	0	256	1	0	1	
2	9	66	data\source\texture\face\贴花_额饰16眼睛.tga	额饰16	224	183	64	128	0	0	256	1	0	0	
2	9	67	data\source\texture\face\贴花_额饰17眼睛.tga	额饰17	224	183	64	128	0	0	256	1	0	0	
2	9	68	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01	224	183	192	256	0	0	256	1	0	0	
2	9	69	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01_翻转	224	183	192	256	0	0	256	1	0	1	
2	9	70	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01_对称	224	183	192	256	1	0	256	1	0	0	
2	9	71	data\source\texture\face\贴花_金鱼01.tga	金鱼	274	211	112	160	0	0	256	1	0	0	
2	9	72	data\source\texture\face\贴花_金鱼01.tga	金鱼_翻转	274	211	112	160	0	0	256	1	0	1	
2	9	73	data\source\texture\face\贴花_其他_青蛇.tga	其他_青蛇	373	288	64	64	1	0	256	1	0	0	
2	9	74	data\source\texture\face\贴花_星星.tga	星星	200	192	112	112	0	0	256	1	0	0	
2	9	75	data\source\texture\face\贴花_谜之液体01.tga	谜之液体	160	293	192	192	0	0	256	1	0	0	
2	9	76	data\source\texture\face\贴花_脸横线04.tga	横线04	297	293	128	96	1	0	256	1	0	0	
2	9	77	data\source\texture\face\贴花_额饰18.tga	额饰18	255	183	112	160	1	0	256	1	0	0	
2	9	78	data\source\texture\face\贴花_伤疤.tga	伤疤	87	293	336	128	0	0	256	1	0	0	
2	9	79	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身_翅膀	227	159	192	256	0	0	256	1	0	0	
2	9	80	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身_翅膀_翻转	227	159	192	256	0	0	256	1	0	1	
2	9	81	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身_翅膀_对称	227	159	192	256	1	0	256	1	0	0	
2	9	82	data\source\texture\face\贴花_额饰19.tga	额饰19	191	181	128	128	0	0	256	1	0	0	
2	9	83	data\source\texture\face\贴花_套装01b.tga	套装01	256	210	192	256	1	0	256	1	0	0	
2	9	84	data\source\texture\face\贴花_拉链01.tga	拉链01	293	256	80	192	0	0	256	1	0	0	
2	9	85	data\source\texture\face\贴花_拉链01.tga	拉链01_翻转	293	256	80	192	0	0	256	1	0	1	
2	9	86	data\source\texture\face\贴花_纯阳.tga	纯阳	201	199	108	108	0	0	256	1	0	0	
2	9	87	data\source\texture\face\贴花_万花.tga	万花	290	240	108	108	0	0	256	1	0	0	
2	9	88	data\source\texture\face\贴花_万花.tga	万花_翻转	290	240	108	108	0	0	256	1	0	1	
2	9	89	data\source\texture\face\贴花_唐门_f2.tga	唐门	105	183	320	192	0	0	256	1	0	0	
2	9	90	data\source\texture\face\贴花_唐门_f2.tga	唐门_翻转	105	183	320	192	0	0	256	1	0	1	
2	9	91	data\source\texture\face\贴花_天策_f2.tga	天策	203	210	108	108	0	0	256	1	0	0	
2	9	92	data\source\texture\face\贴花_七秀.tga	七秀	203	192	108	108	0	0	256	1	0	0	
2	9	93	data\source\texture\face\贴花_五毒.tga	五毒	201	192	108	108	0	0	256	1	0	0	
2	9	94	data\source\texture\face\贴花_藏剑_f2.tga	藏剑	203	192	108	108	0	0	256	1	0	0	
2	9	95	data\source\texture\face\贴花_明教.tga	明教	201	192	108	108	0	0	256	1	0	0	
2	9	96	data\source\texture\face\贴花_丐帮.tga	丐帮	245	192	192	208	0	0	256	1	0	0	
2	9	97	data\source\texture\face\贴花_丐帮.tga	丐帮_翻转	245	192	192	208	0	0	256	1	0	1	
2	9	98	data\source\texture\face\贴花_花纹01.tga	绿色侧脸花左	277	233	128	128	0	0	256	1	0	1	
2	9	99	data\source\texture\face\贴花_花纹01.tga	绿色侧脸花右	277	233	128	128	0	0	256	1	0	0	
2	9	100	data\source\texture\face\贴花_花纹02.tga	蓝色侧脸花左	96	238	128	128	0	0	256	1	0	0	
2	9	101	data\source\texture\face\贴花_花纹02.tga	蓝色侧脸花右	96	238	128	128	0	0	256	1	0	1	
2	9	102	data\source\texture\face\贴花_花纹03.tga	青色侧脸花右	256	167	128	128	0	0	256	1	0	0	
2	9	103	data\source\texture\face\贴花_花纹03.tga	青色侧脸花左	254	160	128	128	0	0	256	1	0	1	
2	9	104	data\source\texture\face\贴花_脸蝶纹02.tga	大蝴蝶右	133	215	256	256	0	0	256	1	0	0	
2	9	105	data\source\texture\face\贴花_脸蝶纹02.tga	大蝴蝶左	133	215	256	256	0	0	256	1	0	1	
2	9	106	data\source\texture\face\贴花_白华丽.tga	白色华丽	110	174	320	256	0	0	256	1	0	1	
2	9	107	data\source\texture\face\贴花_紫花.tga	紫藤花	114	194	320	256	0	0	256	1	0	1	
2	9	108	data\source\texture\face\贴花_紫花.tga	紫藤花	114	194	320	256	0	0	256	1	0	0	
2	9	109	data\source\texture\face\贴花_嘴角边.tga	嘴角边	249	347	128	128	1	0	256	1	0	0	
2	9	110	data\source\texture\face\贴花_苍云.tga	苍云	133	192	256	128	0	0	256	1	0	0	
2	9	111	data\source\texture\face\贴花_单边扭曲.tga	侧边扭曲	171	197	256	256	0	0	256	1	0	0	
2	9	112	data\source\texture\face\贴花_201510月01.tga	贴花_201510月01	302	245	128	128	1	0	256	1	0	0	
2	9	113	data\source\texture\face\贴花_201510月02.tga	贴花_201510月02	306	249	128	128	1	0	256	1	0	0	
2	9	114	data\source\texture\face\贴花_201510月03.tga	贴花_201510月03	167	199	173	128	0	0	256	1	0	1	
2	9	115	data\source\face\贴花2018年4月01.tga	贴花2018年4月01	265	213	150	150	0	0	256	1	0	0	
2	9	116	data\source\texture\face\贴花_201510月05.tga	贴花_201510月05	96	254	128	128	0	0	256	1	0	0	
2	9	117	data\source\texture\face\贴花_201510月04.tga	贴花_201510月04	194	199	128	128	0	0	256	1	0	1	
2	9	118	data\source\texture\face\贴花_2016071401.tga	2016071401	78	149	297	224	0	0	256	1	0	0	
2	9	119	data\source\texture\face\贴花_2016071402.tga	2016071402	114	133	266	202	0	0	256	1	0	0	
2	9	120	data\source\texture\face\贴花_2016071403.tga	2016071403	251	201	145	133	0	0	256	1	0	0	
2	9	121	data\source\texture\face\贴花_2016071404.tga	2016071404	181	197	188	90	0	0	256	1	0	0	
2	9	122	data\source\texture\face\贴花_2016071405.tga	2016071405	196	197	150	171	0	0	256	1	0	0	
2	9	123	data\source\Texture\face\贴花_201610月01.tga	贴花_201610月01	213	178	176	188	1	0	256	1	0	0	
2	9	124	data\source\Texture\face\贴花_201610月02.tga	贴花_201610月02	279	268	141	164	1	0	256	1	0	0	
2	9	125	data\source\Texture\face\贴花_201610月03.tga	贴花_201610月03	210	282	198	269	1	0	256	1	0	0	
2	9	126	data\source\Texture\face\贴花_201610月04.tga	贴花_201610月04	104	188	193	282	1	0	256	1	0	0	
2	9	127	data\source\Texture\face\贴花_201610月05.tga	贴花_201610月05	173	198	180	320	0	0	256	1	0	0	
2	9	128	data\source\Texture\face\贴花_201610月06.tga	贴花_201610月06	223	165	190	237	0	0	256	1	0	0	
2	9	129	data\source\Texture\face\贴花_201610月07.tga	贴花_201610月07	109	178	285	261	0	0	256	1	0	0	
2	9	130	data\source\Texture\face\贴花_201610月08.tga	贴花_201610月08	292	210	84	72	0	0	256	1	0	0	
2	9	131	data\source\Texture\face\贴花_201610月09.tga	贴花_201610月09	275	197	193	132	0	0	256	1	0	0	
2	9	132	data\source\Texture\face\贴花_201610月10.tga	贴花_201610月10	119	162	306	341	0	0	256	1	0	0	
2	9	133	data\source\texture\face\贴花_201612月01.tga	贴花_201612月01	201	207	110	91	0	0	256	1	0	0	
2	9	134	data\source\texture\face\贴花_201612月02.tga	贴花_201612月02	211	180	179	189	1	0	256	1	0	0	
2	9	135	data\source\texture\face\贴花_201612月03.tga	贴花_201612月03	108	281	166	226	1	0	256	1	0	0	
2	9	136	data\source\texture\face\贴花_201612月04.tga	贴花_201612月04	120	200	145	154	1	0	256	1	0	0	
2	9	137	data\source\texture\face\贴花_201612月05.tga	贴花_201612月05	96	200	289	237	0	0	256	1	0	0	
2	9	138	data\source\texture\face\贴花_201612月06.tga	贴花_201612月06	177	188	150	152	0	0	256	1	0	0	
2	9	139	data\source\texture\face\贴花_201612月07.tga	贴花_201612月07	108	197	112	275	0	0	256	1	0	0	
2	9	140	data\source\texture\face\贴花_201612月08.tga	贴花_201612月08	240	201	136	107	1	0	256	1	0	0	
2	9	141	data\source\texture\face\贴花_201612月09.tga	贴花_201612月09	299	327	63	63	0	0	256	1	0	0	
2	9	142	data\source\texture\face\贴花_201612月09.tga	贴花_201612月09_翻转	299	327	63	63	0	0	256	1	0	1	
2	9	143	data\source\texture\face\贴花_201612月10.tga	贴花_201612月10	144	183	221	269	0	0	256	1	0	0	
2	9	144	data\source\texture\face\贴花2018年4月01.tga	贴花2018年4月01	252	217	150	150	0	0	256	1	0	0	
2	9	145	data\source\texture\face\贴花2018年4月02.tga	贴花2018年4月02	238	172	120	154	1	0	256	1	0	0	
2	9	146	data\source\texture\face\贴花2018年4月03.tga	贴花2018年4月03	124	215	268	159	0	0	256	1	0	0	
2	9	147	data\source\texture\face\贴花2018年4月04.tga	贴花2018年4月04	102	223	317	159	0	0	256	1	0	0	
2	9	148	data\source\texture\face\贴花2018年4月05.tga	贴花2018年4月05	113	199	275	199	0	0	256	1	0	0	
2	9	149	data\source\texture\face\贴花2018年4月06.tga	贴花2018年4月06	135	213	136	102	0	0	256	1	0	0	
2	9	150	data\source\texture\face\贴花2018年4月07.tga	贴花2018年4月07	260	213	133	77	0	0	256	1	0	0	
2	9	151	data\source\texture\face\贴花2018年4月06.tga	贴花2018年4月06翻转	135	213	136	102	0	0	256	1	0	1	
2	9	152	data\source\texture\face\贴花2018年4月08.tga	贴花2018年4月08	106	178	291	211	0	0	256	1	0	0	
2	9	153	data\source\texture\face\贴花2018年4月09.tga	贴花2018年4月09	125	215	198	124	0	0	256	1	0	0	
2	9	154	data\source\texture\face\贴花2018年4月10.tga	贴花2018年4月10	133	222	142	75	0	0	256	1	0	0	
2	9	155	data\source\texture\face\贴花2018年4月07.tga	贴花2018年4月07翻转	260	213	133	77	0	0	256	1	0	1	
2	9	156	data\source\texture\face\贴花_美人痣01.tga	眼痣01_翻转	302	288	64	64	0	0	256	1	0	1	
2	9	157	data\source\texture\face\贴花_美人痣01.tga	眼痣02_翻转	322	288	64	64	0	0	256	1	0	1	
2	9	158	data\source\texture\face\贴花_美人痣01.tga	嘴01_翻转	272	401	64	64	0	0	256	1	0	1	
2	9	159	data\source\texture\face\贴花2018年7月19001.tga	贴花2018年7月19001	224	201	128	128	1	0	256	1	0	0	
2	9	160	data\source\texture\face\贴花2018年7月19002.tga	贴花2018年7月19002	235	202	128	128	1	0	257	1	0	0	
2	9	161	data\source\texture\face\贴花2018年7月19003.tga	贴花2018年7月19003	250	200	150	200	0	0	256	1	0	0	
2	9	162	data\source\texture\face\贴花2018年7月19004.tga	贴花2018年7月19004	233	201	161	230	0	0	256	1	0	0	
2	9	163	data\source\texture\face\贴花2018年7月19005.tga	贴花2018年7月19005	302	306	58	58	1	0	256	1	0	0	
2	9	164	data\source\texture\face\贴花2018年7月18001.tga	贴花2018年7月18001	266	215	128	128	1	0	255	1	0	0	
2	9	165	data\source\texture\face\贴花2018年7月18002.tga	贴花2018年7月18002	263	216	128	128	1	0	254	1	0	0	
2	9	166	data\source\texture\face\贴花2018年7月18003.tga	贴花2018年7月18003	277	306	128	128	1	0	256	1	0	0	
2	9	167	data\source\texture\face\贴花2018年7月18005.tga	贴花2018年7月18005	261	237	128	128	0	0	256	1	0	0	
2	9	168	data\source\texture\face\贴花2018年7月18004.tga	贴花2018年7月18004	264	235	128	128	1	0	256	1	0	0	
2	9	169	data\source\texture\face\贴花2018年7月17001.tga	贴花2018年7月17001	227	199	179	160	1	0	256	1	0	0	
2	9	170	data\source\texture\face\贴花2018年7月17002.tga	贴花2018年7月17002	246	233	164	128	1	0	256	1	0	0	
2	9	171	data\source\texture\face\贴花2018年7月17003.tga	贴花2018年7月17003	203	185	160	160	1	0	256	1	0	0	
2	9	172	data\source\texture\face\贴花2018年7月17004.tga	贴花2018年7月17004	252	237	162	128	1	0	256	1	0	0	
2	9	173	data\source\Texture\face\贴花2018年12月20002.tga	贴花2018年12月20002	245	233	162	231	1	0	256	1	0	0	
2	9	174	data\source\Texture\face\贴花2018年12月20001.tga	贴花2018年12月20001	251	226	162	231	1	0	256	1	0	0	
2	9	175	data\source\Texture\face\贴花_2018年12月酒窝.tga	贴花_2018年12月酒窝	258	344	130	130	1	0	256	1	0	0	
2	9	176	data\source\Texture\face\贴花2020年6月11020.tga	花西子联动	206	212	98	90	0	0	256	1	0	0	
2	9	177	data\source\Texture\face\贴花_战损妆容.tga	战损妆容1	142	219	256	256	0	0	256	1	0	0	
2	9	178	data\source\Texture\face\贴花_战损妆容.tga	战损妆容2	142	219	256	256	0	0	256	1	0	1	
2	9	179	data\source\Texture\face\贴花2021年1月2102.tga	新年妆容1	77	222	311	205	0	0	256	1	0	0	
2	9	180	data\source\Texture\face\贴花2021年1月2102.tga	新年妆容2	77	222	311	205	0	0	256	1	0	1	
2	9	181	data\source\Texture\face\贴花2020年6月11014.tga	新年妆容3	108	199	164	172	1	0	256	1	0	0	
2	9	182	data\source\Texture\face\贴花2021年1月2103_竹.tga	竹子贴花	99	216	311	205	0	0	256	1	0	0	
2	9	183	data\source\Texture\face\贴花2021年1月2103_竹.tga	竹子贴花_翻转	100	216	311	205	0	0	256	1	0	1	
2	9	184	data\source\Texture\face\贴花2021年1月2104_儿童节_海浪.tga	儿童节贴花海星	122	210	264	154	0	0	256	1	0	0	
2	9	185	data\source\Texture\face\贴花2021年1月2104_儿童节_海浪.tga	儿童节贴花海星_翻转	631	210	264	154	0	0	256	1	0	1	
2	9	186	data\source\Texture\face\贴花2021年1月2104_儿童节_猫咪.tga	儿童节贴花猫咪	774	215	117	146	0	0	256	1	0	0	
2	9	187	data\source\Texture\face\贴花2021年1月2104_儿童节_猫咪.tga	儿童节贴花猫咪_翻转	264	215	117	146	0	0	256	1	0	1	
2	9	188	data\source\Texture\face\贴花2021年_梅花鹿.tga	828贴花梅花鹿	615	209	311	205	0	0	256	1	0	0	
2	9	189	data\source\Texture\face\贴花2021年_白鹿.tga	828贴花白鹿	687	202	162	143	0	0	256	1	0	0	
2	9	190	data\source\Texture\face\贴花2021年_雪花.tga	12月雪花	620	204	311	205	0	0	256	1	0	0	
2	9	191	data\source\Texture\face\贴花2021年_狐狸.tga	2021贴花狐狸	615	210	311	205	0	0	256	1	0	0	
2	9	192	data\source\Texture\face\贴花2021年_银杏叶.tga	2021贴花银杏叶	592	263	113	106	0	0	256	1	0	0	
2	9	193	data\source\Texture\face\贴花2021年_银杏叶.tga	2021贴花银杏叶_翻转	592	263	113	106	0	0	256	1	0	1	
2	9	194	data\source\Texture\face\贴花2021年_芙蓉.tga	2021贴花芙蓉	617	200	311	205	0	0	256	1	0	0	
2	9	195	data\source\Texture\face\贴花2021年_芙蓉.tga	2021贴花芙蓉_翻转	617	200	311	205	0	0	256	1	0	1	
2	9	196	data\source\Texture\face\贴花2022年8月_凤凰.tga	2022贴花凤凰	775	190	111	171	0	0	256	1	0	0	
2	9	197	data\source\Texture\face\贴花2022年8月_凤凰.tga	2022贴花凤凰_翻转	775	190	211	313	0	0	256	1	0	1	
2	9	198	data\source\Texture\face\贴花2022年8月_彩凤.tga	2022贴花彩凤	775	199	107	126	0	0	256	1	0	0	
2	9	199	data\source\Texture\face\贴花2022年8月_彩凤.tga	2022贴花彩凤_翻转	775	199	107	126	0	0	256	1	0	1	
2	9	200	data\source\Texture\face\贴花2022年8月_凤凰.tga	2022贴花凤凰_对称	775	190	211	313	1	0	256	1	0	0	
2	9	201	data\source\Texture\face\贴花2022年8月_彩凤.tga	2022贴花彩凤_对称	775	199	107	126	1	0	256	1	0	0	
2	9	202	data\source\Texture\face\贴花2022年10月_刀宗01.tga	2022贴花刀宗01	775	213	107	102	0	0	256	1	0	0	
2	9	203	data\source\Texture\face\贴花2022年10月_刀宗01.tga	2022贴花刀宗01_翻转	775	213	107	102	0	0	256	1	0	1	
2	9	204	data\source\Texture\face\贴花2022年10月_刀宗01.tga	2022贴花刀宗01_对称	775	213	107	102	1	0	256	1	0	0	
2	9	205	data\source\Texture\face\贴花2022年12月_狐狸眉毛01.tga	2022贴花狐狸眉毛01	270	230	107	99	1	0	256	1	1	0	
2	9	206	data\source\Texture\face\贴花2022年12月_狐狸眉毛02.tga	2022贴花狐狸眉毛02	270	230	107	99	1	0	256	1	0	0	
2	9	207	data\source\Texture\face\贴花2022年12月_面靥01.tga	2022贴花面靥01	280	383	79	57	1	0	256	1	0	0	
2	9	208	data\source\Texture\face\贴花2022年12月_面靥02.tga	2022贴花面靥02	285	383	79	57	1	0	256	1	0	0	
2	9	209	data\source\Texture\face\贴花2022年12月_面靥03.tga	2022贴花面靥03	285	383	79	57	1	0	256	1	0	0	
2	9	210	data\source\Texture\face\贴花2022年12月_面靥04.tga	2022贴花面靥04	285	383	79	57	1	0	256	1	0	0	
2	9	211	data\source\Texture\face\贴花2023年10月_雪豹01.tga	2023贴花雪豹01	615	206	311	205	0	0	256	1	0	0	
2	9	212	data\source\Texture\face\贴花2023年10月_雪豹02.tga	2023贴花雪豹02	773	201	158	205	1	0	256	1	0	0	
2	9	213	data\source\Texture\face\贴花2023年10月_国风01.tga	2023贴花国风01	617	199	311	305	0	0	256	1	0	0	
2	9	214	data\source\Texture\face\贴花2023年10月_西游01.tga	2023贴花西游01	672	198	188	111	0	0	256	1	0	0	
2	9	215	data\source\Texture\face\贴花2023年10月_西游02.tga	2023贴花西游02	613	197	311	205	0	0	256	1	0	0	
2	9	216	data\source\Texture\face\贴花2023年_8月2211.tga	2023贴花8月01	616	139	311	250	0	0	256	1	0	0	
2	9	217	data\source\Texture\face\贴花2023年_8月2211.tga	2023贴花8月01_翻转	616	139	311	250	0	0	256	1	0	1	
2	9	218	data\source\Texture\face\贴花2023年_8月2212.tga	2023贴花8月02	616	139	311	250	0	0	256	1	0	0	
2	9	219	data\source\Texture\face\贴花2023年_8月2212.tga	2023贴花8月02_翻转	616	139	311	250	0	0	256	1	0	1	
2	9	220	data\source\Texture\face\贴花2023年_8月2213.tga	2023贴花8月03	616	130	311	250	0	0	256	1	0	0	
2	9	221	data\source\Texture\face\贴花2023年_8月2213.tga	2023贴花8月03_翻转	616	130	311	250	0	0	256	1	0	1	
2	10	1	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	测试闪点	0	192	512	512	0	0	256	1	0	0	data\material\Material\Texture\FaceTexture\Noise_mask.TGA
2	10	2	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点1	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\Noise_mask_01.tga
2	10	3	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点2	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_02.tga
2	10	4	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点3	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_03.tga
2	10	5	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点4	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_04.tga
2	10	6	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点5	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_05.tga
2	10	7	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点6	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_06.tga
2	10	8	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	闪点7	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\noise_mask_07.tga
2	11	1	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail.tga
2	11	2	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail_1.tga
2	11	3	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail_2.tga
2	11	4	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	测试叠涂	0	192	512	512	0	0	256	1	0	0	data\material\Texture\FaceTexture\LipDetail_3.tga
2	12	1	data\source\player\F2\部件\Texture\face\F2_捏脸基本贴图_001.tga	测试偏光	0	192	512	512	0	0	256	1	0	0	
2	12	2	data\source\player\F2\部件\Texture\face\F2_偏光_001.tga	F2偏光001	0	192	512	512	0	0	256	1	0	0	
2	13	1	data\material\Texture\FaceTexture\F2_eyeShadowMask01.tga	眼影1	0	192	512	512	0	0	256	1	0	0	
2	13	2	data\material\Texture\FaceTexture\F2_eyeShadowMask02.tga	眼影2	0	192	512	512	0	0	256	1	0	0	
2	13	3	data\material\Texture\FaceTexture\F2_eyeShadowMask03.tga	眼影3	0	192	512	512	0	0	256	1	0	0	
2	13	4	data\material\Texture\FaceTexture\F2_eyeShadowMask04.tga	眼影4	0	192	512	512	0	0	256	1	0	0	
2	13	5	data\material\Texture\FaceTexture\F2_eyeShadowMask05.tga	眼影5	0	192	512	512	0	0	256	1	0	0	
2	13	6	data\material\Texture\FaceTexture\F2_eyeShadowMask06.tga	眼影6	0	192	512	512	0	0	256	1	0	0	
2	13	7	data\material\Texture\FaceTexture\F2_eyeShadowMask07.tga	眼影7	0	192	512	512	0	0	256	1	0	0	
2	13	8	data\material\Texture\FaceTexture\F2_eyeShadowMask08.tga	眼影8	0	192	512	512	0	0	256	1	0	0	
2	13	9	data\material\Texture\FaceTexture\F2_eyeShadowMask09.tga	眼影9	0	192	512	512	0	0	256	1	0	0	
2	13	10	data\material\Texture\FaceTexture\F2_eyeShadowMask010.tga	眼影10_玉竹	0	192	512	512	0	0	256	1	0	0	
2	13	11	data\material\Texture\FaceTexture\F2_eyeShadowMask011.tga	眼影11_海浪	0	192	512	512	0	0	256	1	0	0	
2	13	12	data\material\Texture\FaceTexture\F2_eyeShadowMask012.tga	眼影12_猫咪	0	192	512	512	0	0	256	1	0	0	
2	13	13	data\material\Texture\FaceTexture\F2_eyeShadowMask013.tga	眼影13_梅花鹿	0	192	512	512	0	0	256	1	0	0	
2	13	14	data\material\Texture\FaceTexture\F2_eyeShadowMask014.tga	眼影14_白鹿	0	192	512	512	0	0	256	1	0	0	
2	13	15	data\material\Texture\FaceTexture\F2_eyeShadowMask015.tga	眼影15_雪花	0	192	512	512	0	0	256	1	0	0	
2	13	16	data\material\Texture\FaceTexture\F2_eyeShadowMask016.tga	眼影16_刀宗	0	192	512	512	0	0	256	1	0	0	
2	14	1	data\material\Texture\FaceTexture\F2_eyeShadowMask01.tga	眼影1	0	192	512	512	0	0	256	1	0	0	
2	14	2	data\material\Texture\FaceTexture\F2_eyeShadowMask02.tga	眼影2	0	192	512	512	0	0	256	1	0	0	
2	14	3	data\material\Texture\FaceTexture\F2_eyeShadowMask03.tga	眼影3	0	192	512	512	0	0	256	1	0	0	
2	14	4	data\material\Texture\FaceTexture\F2_eyeShadowMask04.tga	眼影4	0	192	512	512	0	0	256	1	0	0	
2	14	5	data\material\Texture\FaceTexture\F2_eyeShadowMask05.tga	眼影5	0	192	512	512	0	0	256	1	0	0	
2	14	6	data\material\Texture\FaceTexture\F2_eyeShadowMask06.tga	眼影6	0	192	512	512	0	0	256	1	0	0	
